0 0 0 nt_$ -3.17805
0 0 0 nt_'' -3.17805
0 0 0 nt_, -3.17805
0 0 0 nt_. -3.17805
0 0 0 nt_CC -3.17805
0 0 0 nt_CD -3.17805
0 0 0 nt_DT -3.17805
0 0 0 nt_IN -3.17805
0 0 0 nt_JJ -3.17805
0 0 0 nt_NN -3.17805
0 0 0 nt_NNP -3.17805
0 0 0 nt_NNS -3.17805
0 0 0 nt_POS -3.17805
0 0 0 nt_PRP -3.17805
0 0 0 nt_PRP$ -3.17805
0 0 0 nt_RB -3.17805
0 0 0 nt_TO -3.17805
0 0 0 nt_VB -3.17805
0 0 0 nt_VBD -3.17805
0 0 0 nt_VBG -3.17805
0 0 0 nt_VBN -3.17805
0 0 0 nt_VBZ -3.17805
0 0 0 nt_WP -3.17805
0 0 0 nt_`` -3.17805
0 0 1 nt_$ -3.17805
0 0 1 nt_'' -3.17805
0 0 1 nt_, -3.17805
0 0 1 nt_. -3.17805
0 0 1 nt_CC -3.17805
0 0 1 nt_CD -3.17805
0 0 1 nt_DT -3.17805
0 0 1 nt_IN -3.17805
0 0 1 nt_JJ -3.17805
0 0 1 nt_NN -3.17805
0 0 1 nt_NNP -3.17805
0 0 1 nt_NNS -3.17805
0 0 1 nt_POS -3.17805
0 0 1 nt_PRP -3.17805
0 0 1 nt_PRP$ -3.17805
0 0 1 nt_RB -3.17805
0 0 1 nt_TO -3.17805
0 0 1 nt_VB -3.17805
0 0 1 nt_VBD -3.17805
0 0 1 nt_VBG -3.17805
0 0 1 nt_VBN -3.17805
0 0 1 nt_VBZ -3.17805
0 0 1 nt_WP -3.17805
0 0 1 nt_`` -3.17805
0 1 0 nt_$ -3.17805
0 1 0 nt_'' -3.17805
0 1 0 nt_, -3.17805
0 1 0 nt_. -3.17805
0 1 0 nt_CC -3.17805
0 1 0 nt_CD -3.17805
0 1 0 nt_DT -3.17805
0 1 0 nt_IN -3.17805
0 1 0 nt_JJ -3.17805
0 1 0 nt_NN -3.17805
0 1 0 nt_NNP -3.17805
0 1 0 nt_NNS -3.17805
0 1 0 nt_POS -3.17805
0 1 0 nt_PRP -3.17805
0 1 0 nt_PRP$ -3.17805
0 1 0 nt_RB -3.17805
0 1 0 nt_TO -3.17805
0 1 0 nt_VB -3.17805
0 1 0 nt_VBD -3.17805
0 1 0 nt_VBG -3.17805
0 1 0 nt_VBN -3.17805
0 1 0 nt_VBZ -3.17805
0 1 0 nt_WP -3.17805
0 1 0 nt_`` -3.17805
0 1 1 nt_$ -3.17805
0 1 1 nt_'' -3.17805
0 1 1 nt_, -3.17805
0 1 1 nt_. -3.17805
0 1 1 nt_CC -3.17805
0 1 1 nt_CD -3.17805
0 1 1 nt_DT -3.17805
0 1 1 nt_IN -3.17805
0 1 1 nt_JJ -3.17805
0 1 1 nt_NN -3.17805
0 1 1 nt_NNP -3.17805
0 1 1 nt_NNS -3.17805
0 1 1 nt_POS -3.17805
0 1 1 nt_PRP -3.17805
0 1 1 nt_PRP$ -3.17805
0 1 1 nt_RB -3.17805
0 1 1 nt_TO -3.17805
0 1 1 nt_VB -3.17805
0 1 1 nt_VBD -3.17805
0 1 1 nt_VBG -3.17805
0 1 1 nt_VBN -3.17805
0 1 1 nt_VBZ -3.17805
0 1 1 nt_WP -3.17805
0 1 1 nt_`` -3.17805
0 2 0 nt_$ -3.17805
0 2 0 nt_'' -3.17805
0 2 0 nt_, -3.17805
0 2 0 nt_. -3.17805
0 2 0 nt_CC -3.17805
0 2 0 nt_CD -3.17805
0 2 0 nt_DT -3.17805
0 2 0 nt_IN -3.17805
0 2 0 nt_JJ -3.17805
0 2 0 nt_NN -3.17805
0 2 0 nt_NNP -3.17805
0 2 0 nt_NNS -3.17805
0 2 0 nt_POS -3.17805
0 2 0 nt_PRP -3.17805
0 2 0 nt_PRP$ -3.17805
0 2 0 nt_RB -3.17805
0 2 0 nt_TO -3.17805
0 2 0 nt_VB -3.17805
0 2 0 nt_VBD -3.17805
0 2 0 nt_VBG -3.17805
0 2 0 nt_VBN -3.17805
0 2 0 nt_VBZ -3.17805
0 2 0 nt_WP -3.17805
0 2 0 nt_`` -3.17805
0 2 1 nt_$ -3.21888
0 2 1 nt_'' -3.21888
0 2 1 nt_, -3.21888
0 2 1 nt_. -3.21888
0 2 1 nt_CC -3.21888
0 2 1 nt_CD -3.21888
0 2 1 nt_DT -3.21888
0 2 1 nt_IN -3.21888
0 2 1 nt_JJ -3.21888
0 2 1 nt_NN -3.21888
0 2 1 nt_NNP -3.21888
0 2 1 nt_NNS -2.52573
0 2 1 nt_POS -3.21888
0 2 1 nt_PRP -3.21888
0 2 1 nt_PRP$ -3.21888
0 2 1 nt_RB -3.21888
0 2 1 nt_TO -3.21888
0 2 1 nt_VB -3.21888
0 2 1 nt_VBD -3.21888
0 2 1 nt_VBG -3.21888
0 2 1 nt_VBN -3.21888
0 2 1 nt_VBZ -3.21888
0 2 1 nt_WP -3.21888
0 2 1 nt_`` -3.21888
0 3 0 nt_$ -3.17805
0 3 0 nt_'' -3.17805
0 3 0 nt_, -3.17805
0 3 0 nt_. -3.17805
0 3 0 nt_CC -3.17805
0 3 0 nt_CD -3.17805
0 3 0 nt_DT -3.17805
0 3 0 nt_IN -3.17805
0 3 0 nt_JJ -3.17805
0 3 0 nt_NN -3.17805
0 3 0 nt_NNP -3.17805
